Time,DT9857E-16(00).Ain 1,DT9857E-16(00).Ain 2,DT9857E-16(00).Ain 3,DT9857E-16(00).Ain 4,DT9857E-16(00).Ain 5,,,QuickDAQ DATA
40.41,-0.134350061,-0.14680624,0.170508623,0.28157115,0.090558529,,,
40.415,-0.151338577,-0.154640675,0.169456005,0.292543173,0.091557503,,,
40.42,-0.169514418,-0.157197714,0.165652037,0.296612978,0.092109442,,,
40.425,-0.179764032,-0.158363581,0.169748068,0.296381712,0.092129707,,,
40.43,-0.179519653,-0.158262253,0.177638531,0.285910368,0.091402531,,,
40.435,-0.167999268,-0.151511431,0.183515549,0.266964436,0.09067893,,,
40.44,-0.149874687,-0.139558315,0.178554058,0.248360634,0.087980032,,,
40.445,-0.134714842,-0.127409697,0.171251297,0.229687691,0.078547001,,,
40.45,-0.122236013,-0.115437508,0.157572031,0.2094841,0.064498186,,,
40.455,-0.113098621,-0.098799467,0.13990283,0.189236403,0.048677921,,,
40.46,-0.101590157,-0.074832439,0.119435787,0.168912411,0.036172867,,,
40.465,-0.083255768,-0.045609474,0.100294352,0.143008232,0.027070046,,,
40.47,-0.059175491,-0.018519163,0.084078312,0.109654665,0.017384291,,,
40.475,-0.028649569,0.001643896,0.067956448,0.066741705,0.010148287,,,
40.48,0.005108118,0.021981001,0.047830343,0.020819902,0.003198385,,,
40.485,0.035194159,0.044100285,0.023070574,-0.020213127,-0.001761913,,,
40.49,0.061053038,0.06598115,-0.003014803,-0.053232908,-0.008698702,,,
40.495,0.086176395,0.085401535,-0.023376942,-0.083651543,-0.015084744,,,
40.5,0.10674119,0.103638172,-0.041774511,-0.10890007,-0.023466349,,,
40.505,0.12714386,0.122793913,-0.057425499,-0.128232241,-0.033439398,,,
40.51,0.143843889,0.144633055,-0.07671833,-0.151617527,-0.044950247,,,
40.515,0.15635252,0.16764164,-0.100933313,-0.175683498,-0.057908297,,,
40.52,0.167039633,0.183866024,-0.121539831,-0.203771591,-0.066928864,,,
40.525,0.174843073,0.191814899,-0.132274628,-0.228395462,-0.074678659,,,
40.53,0.176529884,0.192372799,-0.138325691,-0.243749619,-0.080748797,,,
40.535,0.175602436,0.1922822,-0.142278671,-0.255436897,-0.084662437,,,
40.54,0.173435211,0.188865662,-0.146106482,-0.26309371,-0.08321166,,,
40.545,0.167168379,0.177214146,-0.144478083,-0.26501298,-0.079710484,,,
40.55,0.157099962,0.160346031,-0.136151314,-0.258954763,-0.075905323,,,
40.555,0.138368607,0.142816305,-0.128443241,-0.250421763,-0.074188709,,,
40.56,0.117207766,0.129275322,-0.124220848,-0.242304802,-0.070416927,,,
40.565,0.095449686,0.113674402,-0.121901035,-0.229641199,-0.06711483,,,
40.57,0.07068634,0.090223551,-0.11167407,-0.20821929,-0.064083338,,,
40.575,0.044162273,0.060061216,-0.096999407,-0.184001923,-0.062912703,,,
40.58,0.020488501,0.029642582,-0.083987713,-0.154697895,-0.059994459,,,
40.585,-0.00233531,0.002926588,-0.072951317,-0.123800039,-0.051196814,,,
40.59,-0.023905039,-0.025938749,-0.059821606,-0.089125633,-0.040236712,,,
40.595,-0.044133663,-0.063810349,-0.042641163,-0.05389452,-0.025478602,,,
40.6,-0.06451726,-0.10101676,-0.027648211,-0.021880865,-0.008606911,,,
40.605,-0.083093643,-0.133662224,-0.017491579,0.013600588,0.006017685,,,
40.61,-0.095779896,-0.161492825,-0.012176037,0.052847862,0.022485256,,,
40.615,-0.111324787,-0.18635273,-0.00587225,0.093761683,0.035699606,,,
40.62,-0.129028559,-0.207980871,0.004377365,0.129597187,0.048522949,,,
40.625,-0.143641233,-0.224102736,0.01611948,0.154645443,0.057816505,,,
40.63,-0.159595013,-0.236418247,0.019837618,0.177770853,0.064188242,,,
40.635,-0.175616741,-0.244599581,0.020660162,0.193488598,0.068917275,,,
40.64,-0.1874578,-0.247392654,0.023543835,0.206953287,0.07144928,,,
40.645,-0.19364357,-0.246738195,0.026834011,0.217922926,0.074448586,,,
40.65,-0.188261271,-0.243345499,0.033978224,0.22808671,0.075562,,,
40.655,-0.175435543,-0.238156319,0.039800406,0.23198843,0.077191591,,,
40.66,-0.161776543,-0.230715275,0.04406333,0.228271484,0.081568956,,,
40.665,-0.146813393,-0.221422911,0.040314198,0.21723628,0.086789131,,,
40.67,-0.135706663,-0.206454992,0.034730434,0.204730034,0.085991621,,,
40.675,-0.125899315,-0.185519457,0.030483007,0.188651085,0.077937841,,,
40.68,-0.110697746,-0.158064365,0.026117563,0.165145397,0.067579746,,,
40.685,-0.091876984,-0.124431849,0.02297163,0.138547421,0.056029558,,,
40.69,-0.068308115,-0.0862813,0.02022624,0.108048916,0.042706728,,,
40.695,-0.041649342,-0.053930283,0.016125441,0.079543591,0.029243231,,,
40.7,-0.016384125,-0.026946068,0.014129877,0.045779944,0.015082359,,,
40.705,0.00164628,0.002846718,0.01327157,0.013048649,0.003663302,,,
40.71,0.018758774,0.034155846,0.012286902,-0.018391609,-0.008916855,,,
40.715,0.036197901,0.062981844,0.014630556,-0.048695803,-0.025570393,,,
40.72,0.056763887,0.090348721,0.015696287,-0.079797506,-0.04124403,,,
40.725,0.077998638,0.11813283,0.01542449,-0.112982988,-0.051374435,,,
40.73,0.098352432,0.145044327,0.014538765,-0.142127276,-0.054401159,,,
40.735,0.117141008,0.171595812,0.006306171,-0.167214871,-0.054717064,,,
40.74,0.131562948,0.198478699,-0.00330925,-0.182552338,-0.059365034,,,
40.745,0.142987967,0.225641727,-0.014669895,-0.196732283,-0.066510439,,,
40.75,0.152974129,0.250725746,-0.024263859,-0.205410719,-0.074959993,,,
40.755,0.162892342,0.26507616,-0.027952194,-0.208420754,-0.083705187,,,
40.76,0.175125599,0.266999006,-0.026217699,-0.208839178,-0.086647272,,,
40.765,0.184386969,0.260560513,-0.01996994,-0.204577446,-0.085557699,,,
40.77,0.188727379,0.253181458,-0.012390614,-0.196466446,-0.078463554,,,
40.775,0.188862085,0.24962306,-0.009180307,-0.183175802,-0.064892769,,,
40.78,0.183502436,0.242583752,-0.010104179,-0.167230368,-0.052126646,,,
40.785,0.174355507,0.23150444,-0.009725094,-0.151035786,-0.039979219,,,
40.79,0.160235167,0.219073296,-0.00903964,-0.131145716,-0.034176111,,,
40.795,0.14456749,0.203324556,-0.004734993,-0.10525465,-0.033786297,,,
40.8,0.13086319,0.183019638,0.002275705,-0.074902773,-0.031944513,,,
40.805,0.113016367,0.155556202,0.013275147,-0.042341948,-0.02441287,,,
40.81,0.087292194,0.119451284,0.025199652,-0.006842613,-0.006998777,,,
40.815,0.056607723,0.082881451,0.036164522,0.027314425,0.011557341,,,
40.82,0.028281212,0.047950745,0.047662258,0.058108568,0.027422905,,,
40.825,0.005084276,0.015201569,0.060721636,0.085253716,0.039360523,,,
40.83,-0.019003153,-0.017677546,0.07702589,0.112018585,0.046981573,,,
40.835,-0.044828653,-0.050778389,0.091091394,0.138713121,0.049710274,,,
40.84,-0.069656372,-0.081710815,0.100215673,0.164512396,0.047231913,,,
40.845,-0.089818239,-0.106682777,0.1029706,0.187125206,0.046083927,,,
40.85,-0.106912851,-0.129647255,0.103802681,0.206234455,0.048516989,,,
40.855,-0.12726903,-0.155848265,0.10866046,0.226726532,0.055562258,,,
40.86,-0.149559975,-0.174697638,0.112859011,0.238362551,0.064724684,,,
40.865,-0.164370537,-0.186898708,0.114098787,0.244147778,0.071521998,,,
40.87,-0.172427893,-0.192705393,0.114052296,0.239124298,0.078531504,,,
40.875,-0.177111626,-0.19846797,0.113544464,0.234227181,0.084438324,,,
40.88,-0.179729462,-0.209094286,0.111390352,0.229233503,0.083905459,,,
40.885,-0.179380179,-0.214408636,0.105221272,0.214421749,0.081288815,,,
40.89,-0.173865557,-0.209403038,0.091010332,0.193952322,0.075047016,,,
40.895,-0.165442228,-0.19469142,0.073090792,0.169205666,0.069003105,,,
40.9,-0.153814554,-0.175462961,0.055942535,0.147600174,0.058436394,,,
40.905,-0.140668154,-0.158787966,0.040590763,0.123955011,0.042601824,,,
40.91,-0.123889446,-0.140988827,0.024712086,0.097446442,0.027327538,,,
40.915,-0.102559328,-0.119606257,0.00903964,0.068386793,0.016365051,,,
40.92,-0.080498457,-0.096417666,-0.006506443,0.042858124,0.009316206,,,
40.925,-0.059293509,-0.074411631,-0.026429892,0.016031265,0.005407333,,,
40.93,-0.033636093,-0.053075552,-0.052659512,-0.014717579,-0.001715422,,,
40.935,-0.003703833,-0.031946898,-0.078647137,-0.048694611,-0.010849237,,,
40.94,0.030531883,-0.009149313,-0.100533962,-0.081682205,-0.01970768,,,
40.945,0.064201355,0.015974045,-0.115906,-0.10884285,-0.028461218,,,
40.95,0.092588663,0.041364431,-0.131745338,-0.136399269,-0.036604404,,,
40.955,0.112879276,0.063877106,-0.148074627,-0.164253712,-0.043081045,,,
40.96,0.124317408,0.082308054,-0.159797669,-0.193536282,-0.049833059,,,
40.965,0.125418901,0.099391937,-0.161883831,-0.216701031,-0.058429241,,,
40.97,0.1260674,0.114251375,-0.161360502,-0.231651068,-0.068020821,,,
40.975,0.127664805,0.128788948,-0.161044598,-0.245038271,-0.075485706,,,
40.98,0.136030912,0.140779018,-0.16364336,-0.257834196,-0.0806427,,,
40.985,0.150406361,0.14878273,-0.159343481,-0.271773338,-0.086284876,,,
40.99,0.15958786,0.151073933,-0.147361755,-0.278066397,-0.09000659,,,
40.995,0.15294075,0.146307945,-0.137338638,-0.279029608,-0.089238882,,,
41,0.140560865,0.139806271,-0.132516623,-0.276370049,-0.086190701,,,
41.005,0.124361515,0.132434368,-0.132410526,-0.269151926,-0.079894066,,,
41.01,0.10705471,0.126385689,-0.12506485,-0.253329277,-0.078150034,,,
41.015,0.084824562,0.117455721,-0.106149912,-0.230933428,-0.076477528,,,
41.02,0.06578207,0.102295876,-0.087065697,-0.200448036,-0.069525242,,,
41.025,0.046950579,0.086057186,-0.071581602,-0.164849758,-0.060214996,,,
41.03,0.032949448,0.065997839,-0.058321953,-0.129994154,-0.050225258,,,
41.035,0.019165278,0.043874979,-0.040316582,-0.095608234,-0.037870407,,,
41.04,8.34E-06,0.019960403,-0.020292997,-0.060920715,-0.026324987,,,
41.045,-0.018497706,-0.010437965,-0.00248313,-0.025811195,-0.016381741,,,
41.05,-0.034220219,-0.039987564,0.011234283,0.007680655,-0.004370213,,,
41.055,-0.048784018,-0.066864491,0.025684834,0.044243336,0.011292696,,,
41.06,-0.064940453,-0.096890926,0.046162605,0.084793568,0.033448935,,,
41.065,-0.083818436,-0.121662617,0.066586733,0.125654936,0.052952766,,,
41.07,-0.102225542,-0.140039921,0.077284575,0.16525507,0.066928864,,,
41.075,-0.115327835,-0.154196024,0.082248449,0.197889805,0.071861744,,,
41.08,-0.126730204,-0.163024664,0.082694292,0.223413706,0.075960159,,,
41.085,-0.13458252,-0.167012215,0.083956718,0.244992971,0.079710484,,,
41.09,-0.13715148,-0.170689821,0.093890429,0.266911984,0.082007647,,,
41.095,-0.13841629,-0.173487663,0.106306076,0.279262066,0.082591772,,,
41.1,-0.136311054,-0.176532269,0.117250681,0.282384157,0.08469224,,,
41.105,-0.130374432,-0.175350905,0.123639107,0.277802944,0.090190172,,,
41.11,-0.125617981,-0.166819096,0.122671127,0.270524025,0.094130039,,,
41.115,-0.123202801,-0.153865814,0.12280941,0.257045031,0.095393658,,,
41.12,-0.115475655,-0.135825872,0.119849443,0.243009329,0.090589523,,,
41.125,-0.103491545,-0.111159086,0.114775896,0.226947069,0.083144903,,,
41.13,-0.087696314,-0.084091425,0.105053186,0.207995176,0.071376562,,,
41.135,-0.06952405,-0.056637526,0.094931126,0.186690092,0.057227612,,,
41.14,-0.05012393,-0.030431747,0.088149309,0.154659748,0.045483112,,,
41.145,-0.031425953,-0.004969835,0.081182718,0.116177797,0.034478903,,,
41.15,-0.013862848,0.019848347,0.073394775,0.075144768,0.024722815,,,
41.155,0.003529787,0.045491457,0.06908536,0.035473108,0.015161037,,,
41.16,0.019897223,0.075836182,0.068361759,-0.001695156,0.002738237,,,
41.165,0.037328005,0.104219914,0.067626238,-0.040336847,-0.01162529,,,
41.17,0.057663918,0.12447834,0.062175989,-0.071520805,-0.025675297,,,
41.175,0.080161095,0.141435862,0.048544407,-0.098648071,-0.038173199,,,
41.18,0.103235245,0.160655975,0.033792257,-0.119154453,-0.051236153,,,
41.185,0.12065649,0.181190968,0.018894672,-0.137522221,-0.063611269,,,
41.19,0.131993294,0.204559565,0.006667376,-0.156533718,-0.07551074,,,
41.195,0.145676136,0.222063065,-0.00570178,-0.177634955,-0.083353519,,,
41.2,0.159834623,0.234472752,-0.021018982,-0.197868347,-0.080726147,,,
41.205,0.174870491,0.242389441,-0.036343336,-0.209889412,-0.072840452,,,
41.21,0.181523562,0.242948532,-0.043725967,-0.214457512,-0.065871477,,,
41.215,0.181542635,0.234309435,-0.048166513,-0.211375952,-0.061080456,,,
41.22,0.179009438,0.224040747,-0.058380365,-0.201710463,-0.058698654,,,
41.225,0.176142454,0.215163231,-0.064142942,-0.190763474,-0.055823326,,,
41.23,0.168542862,0.206669569,-0.066890717,-0.177000761,-0.052244663,,,
41.235,0.160689354,0.193135738,-0.064954758,-0.158662796,-0.054517984,,,
41.24,0.149005652,0.174355507,-0.061353445,-0.142338276,-0.057227612,,,
41.245,0.135381222,0.155162811,-0.056529045,-0.129122734,-0.054274797,,,
41.25,0.119525194,0.131275654,-0.050288439,-0.11370182,-0.040456057,,,
41.255,0.090335608,0.097121,-0.044410229,-0.092686415,-0.023543835,,,
41.26,0.057169199,0.056513548,-0.041264296,-0.065478087,-0.01090169,,,
41.265,0.024762154,0.018537045,-0.035983324,-0.040463209,-0.002728701,,,
41.27,-0.001752377,-0.016914606,-0.02581954,-0.013371706,0.004891157,,,
41.275,-0.0220716,-0.049352646,-0.012439489,0.016733408,0.014542341,,,
41.28,-0.04198432,-0.083321333,0.002151728,0.053752661,0.025221109,,,
41.285,-0.064486265,-0.110932589,0.009102821,0.084537268,0.032310486,,,
41.29,-0.093734264,-0.136193037,0.013229847,0.104595423,0.039379597,,,
41.295,-0.124664307,-0.160925388,0.020143986,0.120729208,0.044192076,,,
41.3,-0.155293942,-0.188118219,0.028896332,0.141918659,0.047956705,,,
41.305,-0.183597803,-0.208522081,0.037202835,0.164000988,0.050131083,,,
41.31,-0.201582909,-0.225260258,0.042053461,0.17791152,0.057384968,,,
41.315,-0.205652714,-0.244345665,0.042456389,0.184460878,0.059509277,,,
41.32,-0.198870897,-0.26312232,0.039310455,0.18794179,0.059233904,,,
41.325,-0.19207716,-0.281509161,0.036784411,0.190955401,0.05691886,,,
41.33,-0.188795328,-0.290484428,0.034081936,0.186237097,0.057446957,,,
41.335,-0.185581446,-0.282347202,0.026825666,0.176717043,0.058443546,,,
41.34,-0.180193186,-0.263534784,0.023462772,0.164427757,0.059174299,,,
41.345,-0.171692371,-0.238444805,0.023368597,0.150362253,0.057406426,,,
41.35,-0.162451267,-0.212048292,0.016896725,0.132575035,0.053883791,,,
41.355,-0.148553848,-0.188589096,8.55E-04,0.10915637,0.048063994,,,
41.36,-0.131838322,-0.169410706,-0.018644333,0.081037283,0.03500104,,,
41.365,-0.109547377,-0.14726162,-0.035396814,0.059280396,0.023257732,,,
41.37,-0.085996389,-0.119723082,-0.048792362,0.031583309,0.016621351,,,
41.375,-0.056059361,-0.087817907,-0.061525106,0.003633499,0.011372566,,,
41.38,-0.019555092,-0.054922104,-0.071969032,-0.021036863,0.004583597,,,
41.385,0.018867254,-0.023756027,-0.076231957,-0.047296286,-0.008220673,,,
41.39,0.049897432,0.00742197,-0.08289814,-0.072023869,-0.014873743,,,
41.395,0.074858666,0.036780834,-0.094054937,-0.101208687,-0.020014048,,,
41.4,0.089174509,0.062534809,-0.104080439,-0.127334595,-0.029950142,,,
41.405,0.098576546,0.086034536,-0.109658241,-0.153791904,-0.046044588,,,
41.41,0.106256008,0.117585659,-0.110325813,-0.176413059,-0.057446957,,,
41.415,0.118356943,0.149230957,-0.112680197,-0.192546845,-0.059562922,,,
41.42,0.136563778,0.176740885,-0.112957954,-0.20421505,-0.061887503,,,
41.425,0.153172016,0.194224119,-0.104671717,-0.217171907,-0.068917275,,,
41.43,0.163805485,0.201138258,-0.092233419,-0.229988098,-0.082906485,,,
41.435,0.171526671,0.200281143,-0.076708794,-0.23863554,-0.090845823,,,
41.44,0.169337988,0.198309422,-0.067682266,-0.236914158,-0.087244511,,,
41.445,0.160633326,0.195841789,-0.056988001,-0.231622458,-0.082172155,,,
41.45,0.148775578,0.194399357,-0.040901899,-0.221158266,-0.071005821,,,
41.455,0.140670538,0.193246603,-0.023709536,-0.203629732,-0.059951544,,,
41.46,0.133093596,0.190321207,-0.009211302,-0.183243752,-0.054552555,,,
41.465,0.124737024,0.182888508,-0.001628399,-0.161904097,-0.057270527,,,
41.47,0.111992359,0.168292522,-3.08E-04,-0.141050816,-0.0568223,,,
41.475,0.092089176,0.149524212,0.007027388,-0.115178824,-0.052576065,,,
41.48,0.071585178,0.12770772,0.020208359,-0.077723265,-0.041188002,,,
41.485,0.050781965,0.104020834,0.041298866,-0.034141541,-0.02513051,,,
41.49,0.029114485,0.085260868,0.061411858,0.010309219,-0.007796288,,,
41.495,0.010141134,0.063832998,0.07379055,0.045306683,0.010139942,,,
41.5,-0.007431507,0.034900904,0.089843273,0.07737875,0.025590658,,,
41.505,-0.029044151,0.002586842,0.10474205,0.106027126,0.036959648,,,
41.51,-0.047836304,-0.027366877,0.116003752,0.134825707,0.043877363,,,
41.515,-0.062699318,-0.054485798,0.118660927,0.169886351,0.053886175,,,
41.52,-0.077329874,-0.077326298,0.115691423,0.204815865,0.064103603,,,
41.525,-0.090926886,-0.097392798,0.124422312,0.235193968,0.070234537,,,
41.53,-0.101937056,-0.113611221,0.132662058,0.254770517,0.076967478,,,
41.535,-0.110197067,-0.126338005,0.136698484,0.269676447,0.084335804,,,
41.54,-0.117235184,-0.142934322,0.13635397,0.28341651,0.092841387,,,
41.545,-0.125381947,-0.154186487,0.136169195,0.28859973,0.101784468,,,
41.55,-0.135242939,-0.159188509,0.139704943,0.289777517,0.105521679,,,
41.555,-0.133936405,-0.157176256,0.138677359,0.286816359,0.109342337,,,
41.56,-0.130083561,-0.152665377,0.131719112,0.277888775,0.107878447,,,
41.565,-0.124258995,-0.148453713,0.118535757,0.261707306,0.095672607,,,
41.57,-0.117418766,-0.139205456,0.109944344,0.237667561,0.075881481,,,
41.575,-0.10579586,-0.123207569,0.102460384,0.209623575,0.053952932,,,
41.58,-0.089883804,-0.105597973,0.092881918,0.183135271,0.038169622,,,
41.585,-0.077928305,-0.086833239,0.080233812,0.157674551,0.030790567,,,
41.59,-0.06467104,-0.065507889,0.067380667,0.122181177,0.030654669,,,
41.595,-0.050733089,-0.040254593,0.055170059,0.07828474,0.027474165,,,
41.6,-0.033643246,-0.016322136,0.043821335,0.034042597,0.020283461,,,
41.605,-0.013291836,0.003249645,0.035146475,-0.00600338,0.005191565,,,
41.61,0.006068945,0.025821924,0.023220778,-0.045183897,-0.008993149,,,
41.615,0.022183657,0.051692724,0.003843308,-0.083354712,-0.022850037,,,
41.62,0.042049885,0.077978373,-0.017644167,-0.115991831,-0.035659075,,,
41.625,0.061268807,0.102716684,-0.036351681,-0.143791437,-0.048907995,,,
41.63,0.077133179,0.121763945,-0.053768158,-0.164908171,-0.060012341,,,
41.635,0.090163946,0.136618614,-0.071805716,-0.184756517,-0.069782734,,,
41.64,0.104005337,0.153518915,-0.084306002,-0.207768679,-0.07522583,,,
41.645,0.123085976,0.162836313,-0.092971325,-0.224069357,-0.079233646,,,
41.65,0.137603283,0.164202452,-0.102692843,-0.231473446,-0.078244209,,,
41.655,0.150997639,0.163757801,-0.116291046,-0.237244368,-0.07388711,,,
41.66,0.163750649,0.162938833,-0.124080181,-0.24594903,-0.071234703,,,
41.665,0.171314478,0.160261393,-0.128643513,-0.248427391,-0.070115328,,,
41.67,0.168161392,0.153172016,-0.138152838,-0.245243311,-0.072574616,,,
41.675,0.158704519,0.144040585,-0.14025569,-0.236831904,-0.070781708,,,
41.68,0.145899057,0.13584733,-0.140978098,-0.225106478,-0.07065177,,,
41.685,0.128535032,0.122864246,-0.134512186,-0.203908682,-0.069509745,,,
41.69,0.109528303,0.10637641,-0.125316382,-0.18008709,-0.063459873,,,
41.695,0.087571144,0.089476109,-0.117411614,-0.155613422,-0.050667524,,,
41.7,0.062525272,0.065618753,-0.110154152,-0.131126642,-0.03908515,,,
41.705,0.041363239,0.033648014,-0.103621483,-0.111298561,-0.029402971,,,
41.71,0.02507329,-0.001403093,-0.087535381,-0.088232756,-0.024193525,,,
41.715,0.008791685,-0.034482479,-0.066620112,-0.06049037,-0.016041994,,,
41.72,-0.007781982,-0.061269999,-0.048404932,-0.027985573,-0.001900196,,,
41.725,-0.024772883,-0.085624456,-0.037251711,0.001288652,0.01160264,,,
41.73,-0.049421787,-0.112309456,-0.028270483,0.027998686,0.019363165,,,
41.735,-0.082316399,-0.139032602,-0.017291307,0.05551815,0.025461912,,,
41.74,-0.117306709,-0.16569972,-0.005292893,0.083726645,0.031217337,,,
41.745,-0.147961378,-0.183764696,0.005778074,0.110199451,0.034298897,,,
41.75,-0.171914101,-0.195590258,0.019233227,0.134807825,0.042527914,,,
41.755,-0.183287859,-0.202847719,0.038520098,0.153900385,0.048792362,,,
41.76,-0.189330578,-0.209562779,0.058279038,0.170360804,0.055892468,,,
